,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
29,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
30,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
31,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
32,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
33,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
34,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
35,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
36,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
37,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
38,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
39,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
40,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
41,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
42,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
43,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
44,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
45,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
46,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
47,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
48,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
49,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
50,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
51,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
52,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
53,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
54,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
55,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
56,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
57,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
58,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
59,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
60,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
61,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
62,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
63,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
64,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
65,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
66,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
67,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
68,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
69,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
70,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
71,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
72,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
73,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
74,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
75,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
76,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
77,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
78,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
79,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
80,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
81,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
82,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
83,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
84,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
85,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
86,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
87,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
88,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
89,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
90,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
91,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
92,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
93,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
94,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
95,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
96,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
97,-0.2674769,-0.27613658,-0.26815888,-0.2757989,-0.2656598,-0.28364336,-0.27215546,-0.2744469,-0.2792155,-0.2668708,-0.26834995,-0.2677586,-0.27012494,-0.27442095,-0.26957864,-0.2771134,-0.2763029,-0.26359496,-0.28023696,-0.27505428
