,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
10,-2.3852885,-1.5271416,1.9937589,2.5225604,-2.0698175,-0.17719352,2.3159113,1.8580233,2.5249918,-2.3741932,1.4978492,1.9040351,-1.6130713,1.664601,-0.61569905,1.6972809,-0.777796,-0.8710399,-0.85463023,-2.2724907
11,1.5205361,0.82519996,0.49761045,1.5709137,-0.024688087,-2.9054003,1.3282024,1.7424644,-0.5627658,1.682506,-0.23544371,-2.5528374,-2.0814364,-1.3463577,-2.4893632,2.763982,1.6382229,2.8639262,2.4100811,1.6384193
12,-2.364891,-1.51388,1.9814658,2.5280573,-2.0515242,-0.17143041,2.3129992,1.8570362,2.5305834,-2.3680816,1.4855467,1.8813798,-1.6247333,1.655717,-0.6252852,1.6877725,-0.76427656,-0.8605889,-0.8440038,-2.2871902
13,2.6576328,2.3943272,-2.543445,-2.3137085,2.4979305,1.9437766,-0.40833718,-2.752214,-2.0985794,2.33931,-2.3213353,-0.2718438,2.3980246,-2.3878598,2.1250637,-1.511798,0.28462192,-1.062023,-2.4531815,-0.43372253
14,-1.0156051,1.7107742,-1.9389676,0.4055953,1.945971,-2.0569274,2.432096,-1.4579569,0.7640189,0.27778897,-2.2307243,0.6367479,1.5356615,-1.8163093,-1.9270111,2.094587,1.8524282,2.0804021,-1.4075651,-1.9493252
15,1.693155,1.791106,-1.6503991,-0.9713808,1.7481463,-1.8719667,1.7897115,-0.78618157,-1.2889334,1.836349,-1.7310897,-1.725193,-0.19809635,-1.5933498,-1.3544104,1.7252394,1.4195602,1.871976,0.59565276,0.15733534
16,2.1312344,1.4903412,1.0724754,-2.9431903,-1.3373207,2.5590732,-2.9690356,0.33880973,-2.9175322,1.0917587,1.0441824,-1.3427682,2.9105244,-1.8001807,-0.8001881,-3.0665975,1.8053434,-1.145952,1.1891563,-1.2585626
17,-2.370087,-1.5182445,1.9987314,2.5228682,-2.060734,-0.18077886,2.3123474,1.87209,2.5341134,-2.3669949,1.4952585,1.8755243,-1.6257046,1.656165,-0.63758105,1.6927755,-0.75526804,-0.8480193,-0.8313655,-2.2915254
18,-2.3931952,-1.5271773,2.0057201,2.5499423,-2.0745406,-0.19351804,2.3307724,1.8822347,2.5444212,-2.3842325,1.4968574,1.8979745,-1.6268488,1.6601579,-0.63867956,1.7104012,-0.76634204,-0.8609493,-0.8448711,-2.305801
19,1.7428601,1.802985,-1.6912699,-1.0149654,1.8022596,-1.9398166,1.8083546,-0.7919476,-1.3299881,1.875426,-1.7601575,-1.8127944,-0.2218846,-1.5960673,-1.3994815,1.779874,1.4458308,1.9326982,0.65495795,0.18193501
